date;Anemone larvae;Total medusae;Total Siphonophore;Polychaete larvae unidentified;Tomopteris helgolandica;Bryozoa cyphonautes larvae;Gastropod larvae;Limacina retroversa;Bivalvia;Clione;Cephalopoda larvae;Total Echinodermata;Tornaria larvae (Hemichordata) ;Branchiostoma (Cephalochordata) ;Ascidian tadpole;Doliolida;Appendicularia;Total Fish Eggs;Fish larvae ;Cirripede nauplii;Cirripede cyprid;Evadne spp.;Podon spp.;Isopoda;Gammariida;Hyperiida;Cumacea;Mysida;Euphausiid nauplii;Euphausiid calyptopis;Euphausiid furcilia;Euphausiid adult;Total Decapoda;Metridia lucens;Total Acartia clausi;Candacia armata;Centropages chierchiae;Centropages hamatus;Total Centropages typicus ;Isias clavipes;Anomalocera patersoni;Parapontella brevicornis;Labidocera wollastoni;Total Temora longicornis;Temora stylifera;Calanoides carinatus;Total Calanus helgolandicus;Calocalanus spp.;Total Clausocalanus spp. (Calculated);Total Ctenocalanus vanus (Calculated);Total Paracalanus parvus (Calculated);Total Pseudocalanus elongatus (Calculated);Subeucalanus spp.;Microcalanus spp.;Diaixis hibernica;Paraeuchaeta hebes;Scolecithricella spp.;Oithona spp.;Oncaea spp.;Ditrichocorycaeus anglicus;Microsetella sp;Euterpina acutifrons;Goniopsyllus clausi;Harpacticoid unidentified;Siphonostomatoida;Copepod nauplii
2001-07-09;0;41.46;67.37;7.77;0;7.77;272.06;0;7.77;0;0;132.15;0;0;0;0;23.32;2.59;7.77;51.82;18.14;31.09;41.46;0;0;0;0;0;0;0;0;0;18.14;2.59;409.4;2.59;0;0;38.87;0;0;0;0;220.24;0;0;67.37;0;0;0;108.18;524.05;0;0;0;0;0;69.96;31.09;10.36;0;10.36;0;0;0;171.01
2001-07-16;0;32.44;14.97;2.5;0;14.97;64.87;0;34.93;0;0;4.99;0;0;0;0;7.49;0;0;127.25;0;9.98;29.94;0;0;0;0;0;0;0;0;0;12.48;0;109.79;19.96;0;0;9.99;0;0;0;0;389.24;0;0;67.37;0;0;0;37.43;711.11;0;0;0;0;0;127.25;34.93;32.44;0;34.93;2.5;0;0;47.41
2001-07-23;0;19.04;514.19;0;0;9.52;76.18;0;66.65;0;0;1071.23;0;0;0;0;9.52;0;0;14.28;9.52;71.42;133.31;0;0;0;0;0;0;0;0;0;23.81;4.76;576.08;9.52;0;0;257.1;0;0;0;0;2137.7;0;0;247.57;0;0;0;119.03;680.83;0;0;0;0;0;390.4;104.74;76.18;0;23.81;0;0;0;1242.63
2001-07-30;0;15.08;186.02;15.08;0;20.11;20.11;0;30.16;0;0;60.33;0;0;0;0;20.11;5.03;0;20.11;10.05;110.6;120.66;0;0;15.08;10.05;0;0;0;0;0;10.05;0;140.77;5.03;0;0;683.73;0;0;0;0;653.57;0;0;276.51;0;0;0;356.95;90.49;0;0;0;0;0;356.95;30.16;75.41;0;15.08;0;0;0;331.81
2001-08-13;0;2.45;142.09;2.45;0;4.9;105.34;0;237.63;0;0;58.79;0;0;0;0;4.9;0;2.45;41.65;0;129.84;58.79;0;0;9.8;0;0;0;0;0;0;17.15;0;61.24;0;0;0;17.15;0;0;0;0;88.19;0;0;46.55;0;0;0;139.51;137.31;2.45;0;0;0;0;112.69;24.5;46.55;0;9.8;0;0;0;107.79
2001-08-20;0;0;205.78;0;0;9.8;195.98;0;1224.88;0;0;5546.26;0;0;0;0;9.8;0;0;19.6;9.8;303.77;39.2;0;0;0;0;0;0;0;0;0;19.6;0;127.38;0;0;0;29.4;0;0;0;0;705.53;0;0;127.39;0;0;0;286.13;390;9.8;0;0;0;0;284.17;205.78;166.58;0;88.19;0;0;0;1185.68
2001-09-03;0;9.8;342.97;29.4;0;0;1028.9;0;2939.71;0;0;715.33;0;0;0;0;68.59;0;0;29.4;0;656.54;68.59;0;0;0;0;0;0;0;0;0;19.6;0;235.18;0;0;0;293.97;0;0;0;0;254.78;0;0;705.53;0;0;0;662.42;278.3;29.4;0;0;0;0;538.95;519.35;852.52;19.6;166.58;0;0;0;391.96
2001-09-10;0;14.7;244.98;34.3;0;0;78.39;0;191.08;0;0;44.1;0;0;0;0;39.2;0;0;49;0;9.8;0;0;0;0;0;0;0;0;0;0;24.5;0;39.2;0;0;0;24.5;0;0;0;0;264.57;0;0;44.1;0;0;0;811.36;276.34;9.8;0;0;0;0;225.38;705.53;342.97;0;264.57;4.9;0;0;137.19
2001-09-17;0;19.6;146.99;0;0;9.8;117.59;0;783.92;0;0;9.8;0;0;0;0;39.2;0;0;107.79;9.8;0;19.6;0;58.79;0;0;0;0;0;0;0;9.8;0;107.78;0;0;0;0;0;0;0;0;186.18;0;0;68.59;0;0;0;314.55;185.2;29.4;0;0;0;0;166.58;695.73;244.98;0;342.97;0;0;0;127.39
2001-09-24;0;9.8;225.38;29.4;0;0;156.78;0;421.36;0;0;284.17;0;0;0;0;19.6;0;0;9.8;9.8;0;58.79;0;39.2;0;0;0;0;0;0;0;39.2;0;39.2;0;0;0;39.2;0;0;0;0;411.56;0;0;156.78;0;0;0;498.18;30.96;97.99;0;0;0;0;323.37;1499.25;509.55;0;754.53;0;0;0;342.97
2001-10-09;0;29.4;63.69;0;0;14.7;9.8;0;102.89;0;0;4.9;0;0;0;0;0;14.7;0;4.9;0;0;29.4;0;4.9;0;0;0;0;0;0;0;0;0;24.5;0;0;0;4.9;0;0;0;0;39.2;0;0;19.6;0;0;0;94.81;115.87;4.9;0;0;0;0;88.19;950.51;489.95;0;367.46;0;0;0;29.4
2001-10-22;0;4.9;49;0;0;24.5;4.9;0;53.89;0;0;4.9;0;0;0;0;24.5;9.8;0;0;0;0;4.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.1;0;0;0;0;73.49;0;0;14.7;0;257.71;0;470.84;324.6;4.9;0;0;0;0;53.89;764.33;191.08;0;230.28;0;0;0;44.1
2001-10-29;0;9.8;39.2;0;0;9.8;9.8;0;156.78;0;0;0;0;0;0;0;19.6;9.8;0;0;0;0;9.8;0;0;0;0;0;0;0;0;0;0;0;19.6;0;0;0;127.4;0;0;0;0;225.38;0;0;49;0;65.16;0;1532.57;714.84;0;0;0;0;0;186.18;470.35;401.76;0;333.17;0;9.8;0;107.79
2001-11-05;0;9.8;88.19;0;0;0;9.8;0;156.78;0;0;0;0;0;0;0;0;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.97;0;0;9.8;0;174.42;0;1527.18;42.63;0;0;0;0;0;127.39;999.5;39.2;0;68.59;0;0;0;0
2001-11-12;0;0;10.36;0;0;0;5.18;0;233.2;0;0;0;0;0;0;0;0;0;0;0;5.18;0;0;0;25.91;0;0;0;0;0;0;0;0;0;0;0;0;0;10.36;0;0;0;0;139.92;0;0;15.55;0;20.73;0;680.94;54.93;0;0;0;0;0;67.37;823.97;160.65;10.36;67.37;20.73;0;0;0
2001-11-19;0;0;62.19;10.36;0;0;0;0;51.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.55;0;0;0;0;0;0;0;0;0;25.91;0;0;0;41.45;0;0;0;0;88.1;0;0;10.36;0;203.92;0;1499.47;89.65;10.36;0;0;0;0;160.65;435.3;217.65;0;82.91;10.36;0;0;140.75
2001-11-26;5.18;0;62.19;0;0;0;57;0;98.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.36;0;0;0;0;0;0;0;0;0;10.37;0;0;0;31.09;0;0;0;0;77.73;0;0;0;0;398.51;0;1348.66;51.05;0;0;0;0;0;119.19;901.7;160.65;0;51.82;31.09;0;0;15.55
2001-12-10;0;0;46.64;5.18;0;0;0;0;46.64;0;0;0;0;0;0;0;5.18;0;0;0;0;5.18;0;0;5.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.55;0;0;5.18;0;260.4;0;677.05;104.16;5.18;0;0;0;0;72.55;1171.17;46.64;0;46.64;31.09;0;0;149.38
2002-01-07;0;0;19.6;0;0;0;9.8;0;171.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9;0;0;0;0;9.8;0;0;0;0;314.55;0;408.62;276.33;0;0;0;0;0;372.36;715.33;112.69;0;29.4;19.6;0;0;14.7
2002-01-14;0;4.9;4.9;0;0;0;9.8;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9;0;0;0;0;0;0;0;4.9;0;9.8;0;0;0;0;0;0;0;0;0;0;0;4.9;0;151.4;0;353.26;0;0;0;0;0;0;220.48;421.36;53.89;4.9;29.4;19.6;0;0;9.8
2002-02-12;0;0;0;1.91;0;0;0;0;1.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.72;0;1.27;0;0;0;0.64;0;0;0;0;0;0;0;1.27;0;0.92;0;6.93;30.92;0;0;0;0.64;0;55.29;38.13;0;0;0;2.54;0;0;1.91
2002-02-18;0;0;0;1.8;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;3.61;0;0;0;0;0;0;0;0;0;0.6;0;0;4.81;0;1.2;0;0;0;1.2;0;0;0;0;0;0;0;3.61;0;0;0;18.89;72.54;0;0;0;0;0;53.53;72.78;3.01;0;0;3.01;0;1.8;4.21
2002-03-04;0;0;0;13.23;0;0;12.03;0;5.41;0;0;0;0;0;0;0;0;0.6;0;95.04;0;0;0;0;0;0;0;0;0;0;0;0;13.23;1.2;0;0;0;0;0.6;0;0;0;0;2.41;0;0;3.01;0;0;0;19.13;107.19;0;0;0;0.6;0;41.5;2.41;0;0;1.2;0;0;0;40.9
2002-03-19;0;0;0;33.09;0;59.1;23.64;0;49.64;0;0;0;0;0;0;0;4.73;2.36;9.46;4822.16;28.37;0;0;0;0;0;0;0;0;2.36;0;0;56.73;4.73;37.82;0;0;0;0;0;0;0;0;11.82;0;0;47.28;0;0;0;117.84;414.97;0;0;0;4.73;0;229.29;0;0;0;0;2.36;0;0;42.55
2002-03-25;0;5.08;2.54;27.96;0;40.68;27.96;0;40.68;0;0;2.54;0;0;0;0;0;2.54;2.54;742.32;10.17;0;0;0;0;0;0;0;0;0;0;0;12.71;2.54;7.63;0;0;0;0;0;0;0;0;15.25;0;0;20.34;0;0;0;111.73;528.9;0;0;0;0;0;434.72;17.8;2.54;0;0;2.54;0;0;50.84
2002-04-02;0;0;0;28.87;0;14.44;0;0;33.68;0;0;0;0;0;0;0;192.48;9.62;9.62;105.86;0;0;0;0;0;0;0;0;0;4.81;0;0;96.24;4.81;24.06;0;0;0;0;0;0;0;0;38.5;0;0;76.99;0;0;0;399.88;2185.38;0;0;0;0;0;269.47;24.06;0;0;0;0;0;0;19.25
2002-04-08;2.54;0;0;17.8;0;0;2.54;0;17.8;0;0;0;0;0;0;0;165.24;0;5.08;1942.24;0;0;0;0;0;0;0;0;0;7.63;5.08;0;17.8;2.54;10.17;0;0;0;7.63;0;0;0;0;30.51;0;0;43.22;0;0;0;603.52;560.81;0;0;0;0;0;406.75;5.08;0;0;0;0;0;0;7.63
2002-04-15;0;0;0;38.5;0;9.62;0;0;33.68;0;0;0;0;0;0;0;38.5;9.62;0;697.74;14.44;0;0;0;0;0;0;0;0;0;0;0;38.5;0;4.81;0;0;0;14.43;0;0;0;0;153.98;0;0;24.06;0;0;0;329.62;1130.82;0;0;0;0;0;365.71;14.44;14.44;0;0;9.62;0;0;33.68
2002-04-22;0;0;0;34.3;0;0;4.9;0;14.7;0;0;0;0;0;0;0;156.78;0;0;97.99;14.7;0;0;0;0;0;0;0;0;0;0;0;29.4;0;112.69;0;4.9;0;49;0;0;0;0;401.76;0;0;88.19;0;0;0;540.42;1438.99;0;0;0;0;0;612.44;117.59;14.7;0;0;9.8;0;0;44.1
2002-05-01;0;9.46;0;66.19;0;18.91;9.46;0;66.19;0;0;9.46;0;0;0;0;85.1;9.46;9.46;397.12;104.01;37.82;9.46;0;0;0;0;0;0;0;0;0;18.91;0;85.1;0;0;0;0;0;0;0;0;1077.9;0;0;141.83;0;0;0;604.19;3423.73;0;0;0;0;0;1645.21;28.37;0;0;0;0;0;0;387.66
2002-05-07;0;0;0;25.42;0;5.08;35.59;0;66.1;0;0;0;0;0;0;0;25.42;0;0;106.77;30.51;25.42;15.25;0;0;0;0;0;0;0;0;0;20.34;0;106.77;0;0;0;25.42;0;0;0;0;320.32;0;0;228.8;0;0;0;174.4;1096.71;0;0;0;0;0;701.65;10.17;5.08;0;0;0;5.08;0;183.04
2002-05-16;0;0;2.41;19.25;0;24.06;14.44;0;21.65;0;0;16.84;0;0;0;0;86.62;4.81;4.81;16.84;4.81;43.31;16.84;0;0;0;0;0;0;0;0;0;33.68;2.41;134.74;0;0;0;2.41;0;0;0;0;173.23;0;0;132.33;0;0;0;42.35;542.31;0;0;0;0;0;510.08;4.81;2.41;0;16.84;0;0;0;24.06
2002-06-06;0;10.17;20.34;35.59;0;50.84;55.93;0;50.84;0;0;0;0;0;0;15.25;101.69;55.93;0;25.42;5.08;0;0;0;0;0;0;0;0;0;0;0;40.68;0;122.03;0;0;0;5.08;0;0;0;0;330.48;0;0;55.93;0;0;0;15.51;665.8;0;0;0;0;0;284.73;35.59;5.08;0;50.84;15.25;0;0;203.38
2002-06-11;0;4.99;19.96;34.93;0;14.97;34.93;0;54.89;0;0;19.96;0;0;0;0;19.96;0;0;44.91;0;0;19.96;0;0;4.99;0;0;0;0;0;0;9.98;0;19.96;0;0;0;4.99;0;0;0;0;294.43;0;0;199.61;0;0;0;12.48;501.52;0;0;0;0;0;389.24;54.89;0;0;44.91;0;0;0;259.49
2002-06-18;0;24.5;29.4;34.3;0;9.8;58.79;0;225.38;0;0;24.5;0;0;0;0;0;0;4.9;39.2;0;0;29.4;0;0;0;0;0;0;0;0;0;93.09;0;83.29;14.7;0;0;0;0;0;0;0;494.86;0;0;323.37;0;0;0;20.33;778.29;0;0;0;0;0;362.56;44.1;44.1;0;68.59;107.79;0;0;509.55
2002-06-24;0;0;10.36;20.73;0;36.28;269.47;0;766.96;0;0;25.91;0;0;0;0;15.55;15.55;0;46.64;0;10.36;171.01;0;0;0;0;0;0;0;0;0;41.46;0;399.03;15.55;0;0;5.18;0;0;0;0;481.95;0;0;896.52;0;0;0;190.45;726.8;0;0;0;0;0;1067.53;103.64;46.64;0;88.1;36.28;0;0;1020.89
2002-07-01;0;0;57.74;19.25;9.62;0;38.5;0;9.62;0;0;86.62;0;0;0;0;144.36;0;0;0;0;67.37;952.78;0;28.87;0;0;0;0;0;0;0;96.24;0;221.35;48.12;0;0;0;0;0;0;0;356.09;0;0;1867.07;0;0;0;109.23;1276.63;0;0;0;0;0;1693.83;38.5;9.62;0;9.62;9.62;0;0;144.36
2002-07-22;0;63.69;19.6;4.9;0;24.5;146.99;0;14.7;0;0;200.88;0;0;0;0;34.3;0;0;93.09;0;720.23;274.37;0;0;14.7;0;0;0;0;0;0;34.3;0;244.98;0;0;0;0;0;0;0;0;97.99;137.19;0;112.69;0;0;0;87.21;177.36;9.8;0;0;0;0;333.17;14.7;19.6;0;9.8;0;0;0;117.59
2002-07-29;0;0;19.25;0;0;0;298.35;0;182.86;0;0;240.6;0;0;0;0;298.35;0;0;19.25;9.62;375.34;230.98;0;0;19.25;0;0;0;0;0;0;38.5;0;327.22;0;0;0;0;0;0;0;0;538.95;0;0;346.47;0;0;0;209.8;560.12;19.25;0;0;0;0;1472.48;48.12;28.87;0;48.12;28.87;0;0;192.48
2002-08-05;0;0;10.17;50.84;0;10.17;294.9;0;376.25;0;0;254.22;0;0;0;0;50.84;0;0;30.51;10.17;183.04;91.52;0;0;0;0;0;0;0;0;0;30.51;0;488.1;0;0;0;101.69;0;0;0;0;8562.15;0;0;366.08;0;0;0;788.59;523.18;20.34;0;0;0;0;1362.62;30.51;111.86;0;20.34;10.17;0;0;305.06
2002-08-12;0;9.62;0;24.06;0;0;43.31;0;153.98;0;0;24.06;0;0;0;0;19.25;4.81;0;67.37;0;129.92;24.06;0;38.5;0;0;0;0;0;0;0;24.06;0;765.11;0;0;0;43.31;0;0;0;0;1462.86;0;0;76.99;0;0;0;492.75;613.29;9.62;0;0;0;0;1679.4;76.99;48.12;0;57.74;0;0;0;197.29
2002-08-20;0;0;0;0;0;0;91.52;0;172.87;0;0;0;0;0;0;0;61.01;0;0;71.18;0;20.34;61.01;0;0;0;0;0;0;0;0;0;0;0;884.69;0;0;0;40.68;0;0;0;0;610.13;0;0;152.53;0;0;0;491.15;210.5;0;0;0;0;0;1016.88;91.52;132.19;0;20.34;0;0;0;101.69
2002-08-28;0;0;0;28.87;0;0;0;0;423.46;0;0;48.12;0;0;0;0;38.5;0;0;38.5;9.62;442.71;144.36;0;0;0;0;0;0;0;0;0;28.87;0;1347.37;0;0;0;202.1;0;0;0;0;1924.82;0;0;394.59;0;0;0;929.68;1597.59;19.25;0;0;0;0;943.16;356.09;221.35;0;57.74;9.62;0;0;48.12
2002-09-02;0;0;9.98;0;0;0;49.9;0;89.82;0;0;9.98;0;0;0;0;29.94;0;0;209.59;0;59.88;69.86;0;0;0;0;0;0;0;0;0;49.9;0;489.04;0;0;0;49.9;0;0;0;0;718.59;0;0;129.75;0;0;0;574.88;87.82;0;0;0;0;0;658.71;109.79;239.53;0;179.65;19.96;9.98;0;59.88
2002-09-09;0;0;48.12;28.87;0;0;192.48;0;351.28;0;0;86.62;0;0;0;0;14.44;0;0;0;0;9.62;24.06;0;0;0;0;0;0;0;0;0;4.81;0;880.6;0;0;0;72.18;0;0;0;0;230.98;0;0;28.87;0;0;0;575.76;287.13;0;0;0;0;0;620.75;293.53;250.23;0;96.24;0;9.62;0;19.25
2002-09-16;5.18;0;25.91;5.18;0;0;25.91;0;238.38;0;0;31.09;0;0;0;0;31.09;0;0;31.09;0;0;10.36;0;0;0;0;0;0;0;0;0;0;0;1077.89;0;0;0;15.55;0;0;0;0;367.93;0;0;36.28;0;0;0;630.41;343.84;0;0;0;0;0;476.76;82.91;191.74;5.18;108.83;0;0;0;36.28
2002-09-23;0;39.2;9.8;68.59;0;0;244.98;0;832.92;0;0;1528.65;0;0;0;0;68.59;0;0;127.39;0;0;68.59;0;0;0;0;0;0;0;0;0;9.8;0;587.94;0;0;0;166.58;0;0;0;0;244.97;0;0;49;0;0;0;716.31;175.4;0;0;0;0;0;244.98;88.19;950.51;0;176.38;0;0;0;58.79
2002-09-30;0;0;88.19;19.6;0;0;176.38;0;2351.77;0;0;107.79;0;0;0;0;19.6;0;0;0;0;137.19;29.4;0;0;0;0;0;0;0;0;0;9.8;0;813.32;0;0;0;186.19;0;0;0;0;68.59;0;0;29.4;0;0;0;912.29;390.99;9.8;0;0;0;0;558.55;137.19;156.78;0;127.39;0;0;0;0
2002-10-07;0;0;68.59;9.8;0;0;460.56;0;382.16;0;0;244.98;0;0;0;0;39.2;9.8;0;19.6;0;29.4;9.8;0;0;0;0;0;0;0;0;0;0;0;284.17;0;0;0;49;0;0;0;0;264.58;0;0;78.39;0;0;0;402.74;402.74;0;0;0;0;0;166.58;225.38;431.16;0;29.4;0;0;0;58.79
2002-10-14;0;0;49;44.1;0;4.9;44.1;0;475.25;0;0;151.89;0;0;0;0;24.5;0;0;19.6;0;0;9.8;0;0;0;0;0;0;0;0;0;0;0;102.89;0;0;0;34.3;0;0;0;0;48.99;0;0;39.2;0;0;47.04;113.18;256.24;19.6;0;0;0;0;156.78;259.67;83.29;0;58.79;0;4.9;0;29.4
2002-10-28;0;14.7;14.7;14.7;0;39.2;494.85;0;1224.88;0;0;24.5;0;0;0;0;4.9;0;0;39.2;0;0;0;0;0;0;0;0;0;0;0;0;4.9;4.9;176.38;0;0;0;24.5;0;0;0;0;39.19;0;0;9.8;0;0;0;55.85;331.21;9.8;0;0;0;0;83.29;269.47;97.99;0;102.89;0;0;0;0
2002-11-04;0;2.45;12.25;2.45;0;4.9;80.84;0;396.86;0;0;4.9;0;0;0;0;0;0;0;12.25;0;0;0;0;0;2.45;0;0;0;12.25;0;0;7.35;0;68.59;2.45;0;0;12.25;0;0;0;0;19.6;0;0;39.2;0;0;28.17;236.06;163.3;9.8;0;0;0;0;95.54;338.07;51.44;2.45;58.79;0;0;0;46.55
2002-11-18;0;9.8;0;0;0;19.6;166.58;0;367.46;0;0;4.9;0;0;0;0;24.5;0;0;19.6;0;0;0;0;0;0;0;0;0;0;0;0;9.8;0;19.6;0;0;0;0;0;0;0;0;34.3;0;0;19.6;0;0;0;30.62;723.66;0;0;0;0;0;107.79;357.67;83.29;0;58.79;0;0;0;0.08
2002-11-25;0;4.9;0;0;0;0;176.38;0;357.67;0;0;0;0;0;0;0;0;4.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.3;0;0;0;0;0;0;0;0;9.8;0;0;0;0;0;0;75.21;1168.29;0;0;0;0;0;97.99;671.23;19.6;0;49;0;0;0;0
2002-12-03;0;0;12.25;0;0;0;2.45;0;19.6;0;0;0;0;0;0;0;7.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.1;0;0;0;0;0;0;0;0;0;0;0;2.45;0;0;0;83.29;580.84;0;0;0;0;0;46.55;612.44;7.35;0;22.05;0;0;0;0
2002-12-16;0;4.9;2.45;0;0;14.7;26.95;0;139.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.65;2.45;0;0;4.9;0;0;0;0;24.5;0;0;4.9;0;32.58;0;373.71;115.5;2.45;0;0;0;0;31.85;360.11;29.4;2.45;71.04;0;2.45;0;0
2003-01-06;0;0;2.81;2.81;0;0;16.84;0;168.42;0;0;0;0;0;0;0;2.81;0;0;0;0;0;0;0;2.81;0;0;0;0;2.81;0;0;0;0;2.81;0;0;0;2.81;0;0;0;0;5.61;0;0;5.61;0;6.18;0;6.18;229.05;0;0;0;0;0;50.53;311.58;36.49;0;25.26;11.23;0;0;8.42
2003-01-13;0;0;0;0;0;0;7.49;0;52.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.99;0;19.96;2.5;0;0;0;0;0;0;0;7.48;0;0;7.49;0;0;0;17.22;331.85;2.5;0;0;0;0;117.27;416.69;14.97;0;29.94;0;2.5;0;2.5
2003-01-22;0;0;0;2.45;0;0;9.8;0;80.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45;0;0;7.35;0;0;4.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.43;160.7;0;0;0;0;0;124.94;262.12;24.5;0;14.7;0;0;0;4.9
2003-01-27;0;0;0;0;0;0;17;0;61.7;0;0;0;0;0;0;0;2.45;0;0;0;0;0;0;0;0;0;0;2.45;0;0;0;0;4.9;0;0;0;0;0;2.45;0;0;0;0;0;0;0;4.9;0;0;0;31.18;317.15;0;0;0;0;0;147.29;253.4;48.38;0;2.45;2.45;0;0;0
2003-02-03;0;0;0;3.61;0;1.2;6.02;0;21.65;0;0;2.41;0;0;0;0;2.41;3.61;0;0;0;0;0;0;0;0;0;0;0;2.41;0;0;4.81;0;0;0;0;0;6.02;0;0;0;0;2.41;0;0;2.41;0;0;0;17.92;225.08;0;0;0;0;0;103.46;221.35;36.09;0;9.62;0;0;0;7.22
2003-02-10;0;0;0;3.61;0;0;9.62;0;7.22;0;0;0;0;0;0;0;9.62;0;2.41;0;0;0;0;0;0;0;0;0;0;1.2;0;0;4.81;0;1.2;0;0;0;0;0;0;0;0;1.2;0;0;1.2;0;0;0;37.29;265.87;0;0;0;0;0;109.47;211.73;13.23;0;10.83;0;1.2;0;10.83
2003-02-17;0;0;0;3.74;0;1.25;1.25;0;6.24;0;0;0;0;0;0;0;1.25;1.25;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;27.45;0;2.5;0;0;0;0;0;0;0;0;1.25;0;0;2.5;0;0;0;41.73;315.07;0;0;0;0;0;118.52;279.45;17.47;0;13.72;0;0;0;8.73
2003-03-03;10.17;0;0;30.51;0;0;2.54;0;12.71;0;0;20.34;0;0;0;0;81.35;17.8;5.08;15.25;0;0;0;0;0;0;0;0;0;0;0;2.54;33.05;0;2.54;10.17;0;0;5.08;0;0;0;0;15.25;0;0;162.7;0;0;0;159.65;638.6;0;0;0;0;0;368.62;213.55;78.81;0;50.84;0;0;0;40.68
2003-03-11;2.5;0;0;12.48;0;0;9.98;0;22.46;0;0;0;0;0;0;0;14.97;0;4.99;411.7;0;2.5;0;0;0;0;0;0;0;0;0;0;7.49;0;4.99;0;0;0;7.49;0;0;0;0;0;0;0;12.48;0;0;0;119.52;551.68;0;0;0;0;0;329.36;296.92;84.83;0;64.87;0;0;0;9.98
2003-03-17;0;0;0;3.81;0;0;0;0;2.54;0;0;0;0;0;0;0;44.49;1.27;0;242.78;0;0;0;0;6.36;0;0;0;0;0;0;0;47.03;0;61.01;6.36;0;0;7.62;0;0;0;0;2.54;0;0;111.86;0;12.97;0;140.14;156.54;0;0;0;0;0;272.02;41.95;27.96;0;33.05;0;0;0;7.63
2003-03-25;0;0;0;9.62;0;0;0;0;0;0;0;0;0;0;0;0;43.31;4.81;4.81;48.12;0;0;0;0;0;0;0;0;0;0;0;0;48.12;0;86.62;0;0;0;38.5;0;0;0;0;4.81;0;0;115.49;0;0;0;423.94;649.14;0;0;0;0;0;255.04;24.06;33.68;0;28.87;0;0;0;52.93
2003-03-31;11.02;2.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.37;6.12;0;6.12;0;0;0;0;0;0;0;0;0;8.57;0;0;12.25;0;30.62;1.22;0;0;2.45;0;0;0;0;3.67;0;0;42.87;0;0;0;86.97;260.9;0;0;0;0;0;90.64;9.8;12.25;0;14.7;0;0;0;28.17
2003-04-07;12.71;0;0;7.63;0;0;0;0;0;0;0;5.08;0;0;0;0;22.88;5.08;2.54;50.84;5.08;0;0;0;0;0;0;0;0;0;0;0;22.88;0;55.93;0;0;0;0;0;0;0;0;17.8;0;0;30.51;0;0;0;180.88;233.51;0;0;0;0;0;116.94;7.63;2.54;0;10.17;0;5.08;0;25.42
2003-04-14;0;1.25;0;9.98;0;0;1.25;0;1.25;0;0;19.96;0;0;0;0;1.25;3.74;2.5;172.16;2.5;108.54;0;0;0;0;0;0;0;0;0;0;17.47;0;63.63;0;0;0;2.5;0;0;0;0;32.44;0;0;17.47;0;0;0;100.3;234.04;0;0;0;0;0;123.51;26.2;26.2;0;19.96;0;0;0;76.1
2003-04-22;0;4.9;0;14.7;0;0;0;0;0;0;0;9.8;0;0;0;0;34.3;9.8;0;499.75;0;2062.7;9.8;0;0;0;0;0;0;0;0;0;34.3;0;411.56;0;0;0;14.7;0;0;0;0;4.9;0;0;107.79;0;0;0;424.3;144.05;0;0;0;0;0;230.28;9.8;9.8;0;4.9;0;0;0;39.2
2003-05-06;0;10.11;0;20.21;0;0;10.11;0;40.42;0;0;0;0;0;0;0;20.21;0;0;90.95;20.21;6002.53;90.95;0;0;0;0;0;0;0;0;0;10.11;0;2041.26;0;0;0;262.74;0;0;0;0;1283.37;0;0;485.05;0;0;0;451.71;2559.66;0;0;0;0;0;1040.84;50.53;10.11;0;10.11;0;0;0;171.79
2003-05-12;0;0;0;44.1;0;0;4.9;0;0;0;0;0;0;0;0;0;14.7;0;9.8;29.4;49;2572.25;215.58;0;0;0;0;0;0;0;0;0;9.8;0;1092.59;0;0;0;53.89;0;0;0;0;1141.59;0;0;146.99;0;26.95;0;247.43;715.33;0;0;0;0;0;734.93;44.1;44.1;0;24.5;0;0;0;49
